molecule_chembl_id,canonical_smiles,pIC50
CHEMBL1565378,CCCC(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1,5.3293831135996745
CHEMBL1551022,Cc1cc(C)n(-c2nc(SCC(=O)O)c3c4c(sc3n2)COC(C)(C)C4)n1,5.042249089122721
CHEMBL1511843,O=C(CSc1nnc(NC(=O)c2ccccc2F)s1)NCc1ccc(F)cc1,5.437350327788083
CHEMBL1342574,Cc1ccc(NN2C(=O)C=C(c3ccccc3)C2=O)cc1,4.542284589504117
CHEMBL1539486,CCOC(=O)c1ccc(NC(=O)Nc2ccon2)cc1,4.303503820654082
CHEMBL1587764,Cc1ccccc1N1C(=O)CC(Sc2nnc(-c3ccccc3)o2)C1=O,4.896127891596945
CHEMBL1418341,Cc1cccc2sc(N(CCCN(C)C)C(=O)CCS(=O)(=O)c3ccccc3)nc12,8.091946971907582
CHEMBL1539520,COc1ccc(C(=O)/C=C/C(=O)N(CC(=O)NC2CCCCC2)Cc2cccs2)c(O)c1,4.606635414814998
CHEMBL2130584,CCOC(=O)[C@]12Cc3ccc(C)cc3[C@H]1N(C1CCCCC1)C(=O)c1ccccc12,4.699295847403876
CHEMBL2130621,CCOC(=O)[C@]12Cc3ccccc3[C@H]1N(C1CCCCC1)C(=O)c1cc(OC)ccc12,4.3189216535990935
CHEMBL1497139,N#CC(C#N)=C1C=CC=CN1/C(=C\c1ccco1)C(=O)c1ccc(Br)cc1,4.349556477521287
CHEMBL1485865,COC(=O)c1ccc2c(c1)C(C)(C)C(/C=C/c1ccc(OC)c(OC)c1OC)=[N+]2C.[I-],4.40776770977599
CHEMBL1717890,O=C(NC1=CC(=O)c2ccccc2C1=O)c1ccccc1,4.302456822842497
CHEMBL1610025,CCC(=O)OCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],4.915387979134748
CHEMBL1521425,N#Cc1ccccc1Cn1cc(/C=C/[N+](=O)[O-])c2ccccc21,4.612556780081066
CHEMBL1518934,N#Cc1cccc(NC(=O)COC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c1,8.091946978359333
CHEMBL1406130,O=c1c2cc(F)ccc2sn1-c1ccccc1,4.624958558327074
CHEMBL1708074,COC(=O)C1=C(C(=O)OC)SC2(S1)C(C(=O)OC)=C(C(=O)OC)Sc1c2ssc1=O,4.850349886901885
CHEMBL1428935,N#CC(C#N)=C1C=CC=CN1/C(=C\c1ccco1)C(=O)c1ccc(Cl)cc1,4.338338728909283
CHEMBL1319018,CN1CCN(c2ccc(S(=O)(=O)N3CCCCC3)cc2NC(=O)/C=C/c2ccc(Cl)c([N+](=O)[O-])c2)CC1,8.091946971907582
CHEMBL1477197,COCCN(CC(=O)NC1CCCCC1)C(=O)/C=C/C(=O)c1ccc(OC)cc1O,4.749067929799886
CHEMBL1967436,CCCCCOc1ccc(Br)cc1/C(C)=N/NC1=NCCN1,8.091946971907582
CHEMBL1967952,CCN(CC)CCN1C(=O)/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)S/C1=N\c1ccc(OC)cc1,8.092724551353724
CHEMBL2373614,CC1=C(CO)C(=O)OC([C@@H](C)C2CC[C@H]3C4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)C4CC[C@]23C)C1,8.091905237954924
CHEMBL1967856,CS(=O)(=O)c1ccc(C(=O)OCC(=O)N2CCN(CCC3CCCCC3)CC2)cc1[N+](=O)[O-].O=C(O)C(F)(F)F,4.9338605071293005
CHEMBL1411388,CC(=O)Nc1ccc(S(=O)(=O)N2c3ccccc3C(C)=CC2(C)C)cc1,8.091905240857747
CHEMBL1613445,CCc1ccc2nc(N(CCCN(C)C)C(=O)c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)sc2c1.Cl,8.091946978359028
CHEMBL1474947,O=C(Cn1ncc(Cl)c(Cl)c1=O)Nc1ccc2c(c1)OCO2,8.092724551353724
CHEMBL1535938,COc1ccc(CC2=CC(=O)c3ccccc3C2=O)cc1,8.077471445591199
CHEMBL2130991,CCOC(=O)[C@]12Cc3ccc(C)cc3[C@H]1N(C1CCCCC1)C(=O)c1cc(OC)ccc12,4.718625697644953
CHEMBL1698845,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)cc1.[Cl-],4.9663752287807394
CHEMBL1723607,O=C(Cn1sc2ccccc2c1=O)Nc1ccc(Br)cc1,8.091905237954924
CHEMBL1864580,O=c1ccc2ccccc2c2ccccc12,8.077468794321408
CHEMBL2134789,CCOC(=O)[C@]12Cc3cc(Cl)ccc3[C@H]1N(C1CCCCC1)C(=O)c1cc(OC)ccc12,4.774458122812769
CHEMBL1504283,O=C(Nc1ccc(F)cc1)c1nn(-c2ccccc2)c(=O)cc1Cl,8.091946971907582
CHEMBL1864760,C#CCN(C[C@@H]1[C@@H](OC(=O)NCc2ccccc2F)[C@@H](OC(=O)NCc2ccccc2F)Cn2c(=O)ccc(=O)n21)S(=O)(=O)c1ccc(C)cc1,8.092724551353724
CHEMBL1709419,O=C(Cn1sc2ccccc2c1=O)Nc1ccc(F)cc1,4.713476168184495
CHEMBL1464798,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)NCc3ccc4c(c3)OCO4)n2)c1,4.6747512347124625
CHEMBL607553,Cc1cccc(-n2ncc(Cl)c(Cl)c2=O)c1,8.366252681921297
CHEMBL1531245,CCCCn1c(=O)[nH]c(=O)c2c1nc(Cn1ncc(Cl)c(Cl)c1=O)n2CCC,8.091946971907582
CHEMBL1346587,COc1ccc(-c2cc(N)n(S(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)n2)cc1OC,4.465009865841248
CHEMBL1361740,CCn1nc(C)cc1-c1nnc(Sc2ncc([N+](=O)[O-])s2)n1C,8.092724686549964
CHEMBL1973156,O=C(/C=C1\C(=O)Nc2ccccc21)/C=C1\C(=O)Nc2ccccc21,4.54361878201468
CHEMBL1443188,CN(CC(=O)Nc1ccccc1Cl)C(=O)COC(=O)c1nc(Cl)c(Cl)c(Cl)c1Cl,8.091946971907582
CHEMBL1361913,O=C(c1ccccc1)c1ccccc1N1C(=O)C=CC1=O,4.808465152993216
CHEMBL1585742,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,4.487649188930125
CHEMBL1343392,Cc1ccc(C(=O)OCn2ncc(Cl)c(Cl)c2=O)cc1,8.077471445591199
CHEMBL327502,COc1ccc(-n2sc3ccccc3c2=O)cc1,4.568009374213859
CHEMBL1700000,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)Oc1cccc2ccccc12,8.366198959901956
CHEMBL1974389,CC1=C(C)/C(=N\OS(=O)(=O)c2ccc(C)cc2)C=CC1=O,4.508512238970173
CHEMBL1397665,Clc1nssc1=Nc1nncs1,8.091946978359333
CHEMBL1710136,Cc1cc2[nH]c3c4ccccc4nc(C)c3c2cc1C,4.626517899811021
CHEMBL1333510,O=C(Nc1ccccc1)c1nnsc1S(=O)(=O)c1ccc(Cl)cc1,4.725288085832035
CHEMBL509617,CC1CC(C)(O)CC(C(O)CC2CC(=O)NC(=O)C2)C1=O,4.303774705843878
CHEMBL1508121,O=C1C=C(c2ccccc2)C(=O)N1Nc1ccccc1,4.728716134741232
CHEMBL1579152,N#CC(C#N)=C1C=CC=CN1/C(=C\c1ccco1)C(=O)c1ccc(-c2ccccc2)cc1,8.09272462511387
CHEMBL1700347,CC1=CC2OC3CC4OC(=O)C=CC=CC(=O)OCCC(C)C(O)C(=O)OCC2(CC1O)C4(C)C31CO1,4.303390273903679
CHEMBL1897634,C=C1C(=O)[C@]23C[C@H]1CCC2[C@@]1(C)C(C[C@@H]3O)[C@](C)(C(=O)OC)CC[C@@H]1O,4.616507783167389
CHEMBL213580,COc1ccc([N+](=O)[O-])c(S(=O)(=O)c2ccccc2)n1,8.077471720020005
CHEMBL1720128,Cc1ccc(NC(=O)Cn2sc3ccccc3c2=O)cc1,4.752812609413646
CHEMBL1465409,CCC(=O)Nc1ccc(C(=O)Cn2ncc(Cl)c(Cl)c2=O)cc1,8.077471720020005
CHEMBL1317758,COc1ccc(OC)c2sc(N(CCCN(C)C)C(=O)CCS(=O)(=O)c3ccccc3)nc12.Cl,4.4938062558607506
CHEMBL1450616,O=C1CC(Sc2nnnn2-c2ccccc2)C(=O)N1c1cccc(Cl)c1,4.8983560145096865
CHEMBL1710429,Cc1[nH]c2ccccc2c1C1=CC(=O)C=CC1=O,4.700558079197908
CHEMBL1306900,COc1cccc2sc(N(CCCN(C)C)C(=O)CCS(=O)(=O)c3ccccc3)nc12,4.765356192238231
CHEMBL1710471,Cl.O=C1/C(=C/c2ccccc2)CN(C(=O)CCN2CCOCC2)C/C1=C\c1ccccc1,8.366152235280596
CHEMBL1468847,O=C(Cn1ncc(Cl)c(Cl)c1=O)c1ccc(Cl)cc1,8.091946971907582
CHEMBL1531308,O=C(C#Cc1ccccc1)c1ccco1,8.091946978359333
CHEMBL1310644,Cc1cc(N2CCOCC2)ccc1/C=C\[N+](=O)[O-],4.303573710335903
CHEMBL1719994,Cl.O=C1/C(=C\c2ccc(Cl)c(Cl)c2)CN(C(=O)CCN2CCOCC2)C/C1=C/c1ccc(Cl)c(Cl)c1,4.502904411219715
CHEMBL1572920,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,8.091946971907582
CHEMBL1566706,O=[N+]([O-])/C=C/c1cn(Cc2ccc(Cl)cc2)c2ccccc12,8.09194921161011
CHEMBL1465592,CC(C)(C)C(=O)/C(=C\c1cccc([N+](=O)[O-])c1)n1cncn1,8.091905240065953
CHEMBL1710798,CC(=O)Nc1ccc2sn(-c3ccccc3)c(=O)c2c1,4.630320400440184
CHEMBL1453089,O=[N+]([O-])/C=C/c1ccc2c(ccn2Cc2ccccc2)c1,4.522690591768496
CHEMBL1458726,Cc1cc(SC#N)cc(C)c1NC(=O)CCl,8.09194921161011
CHEMBL1606613,COc1ccccc1-c1cc(C(F)(F)F)nc(S(C)(=O)=O)n1,8.091946971907582
CHEMBL1878035,O=C1C(=C(c2ccccc2)N2CCOCC2)Cc2ccccc21,8.077469479726856
CHEMBL1720897,CN(C)CCC(=O)N1C/C(=C/c2ccccc2)C(=O)/C(=C\c2ccccc2)C1.Cl,4.3038096710820595
CHEMBL1586425,CNC(=O)c1nnsc1S(=O)(=O)c1ccc(Cl)cc1,4.945195499779045
CHEMBL1319618,O=c1c(Cl)c(Cl)cnn1Cc1nnc(-c2ccccc2Br)o1,8.091946971907582
CHEMBL1573201,O=[N+]([O-])/C=C\c1ccc(N2CCOCC2)cc1,8.09272462511387
CHEMBL2139295,CCOC(=O)[C@]12Cc3cc(C)ccc3[C@H]1N(C1CCCCC1)C(=O)c1ccccc12,4.40899107532269
CHEMBL1867341,O=[N+]([O-])c1ccc(Sc2ccncn2)c([N+](=O)[O-])c1,4.303451410772656
CHEMBL1441181,CNC(=O)COC(=O)c1ccccc1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,8.366194553831555
CHEMBL1720734,C=CC(=O)N1C/C(=C/c2ccc(Cl)cc2)C(=O)/C(=C\c2ccc(Cl)cc2)C1,8.091946971907582
CHEMBL1517381,O=C(NCCN1C(=O)S/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)C1=O)C1=COCCO1,8.091946971907582
CHEMBL1303914,COc1ccc(C2=CC(=O)N(Nc3ccccc3)C2=O)cc1,8.077469936767567
CHEMBL1566835,COc1cc2c(cc1/C=C/[N+](=O)[O-])OCO2,8.366172517503982
CHEMBL1981797,CC1=CC(=O)C(C(C)C)=C/C1=N/OS(=O)(=O)c1ccccc1,8.091946971907582
CHEMBL1364723,CC1=C(C)C[S+]([O-])N(S(=O)(=O)c2ccc(Cl)cc2)C1,4.589121583579914
CHEMBL1544131,Cc1ccc(-n2ncc(Br)c(Br)c2=O)cc1,8.091946978359028
CHEMBL1731017,CCN(CC)CCC(=O)N1C/C(=C/c2ccccc2)C(=O)/C(=C\c2ccccc2)C1.Cl,8.077469936767567
CHEMBL1702031,CC(C)(C)NCC(=Cc1ccccc1)C(=O)c1ccccc1,4.302326125413991
CHEMBL610198,O=c1c(Cl)c(Cl)cnn1-c1ccccc1,8.09272456610897
CHEMBL1878940,N#CC1c2ccccc2-n2nncc2CN1Cc1cc(Cl)cc(Cl)c1,8.091946971907582
CHEMBL1730870,CC(=O)Oc1ccccc1C(=O)C=Cc1cccc([N+](=O)[O-])c1,8.366190147362886
CHEMBL126602,O=C1Nc2ccccc2/C1=C\C(=O)c1ccccc1,8.09194921161011
CHEMBL1311185,O=C(Nc1ccccc1)C1=C(c2ccccc2)S(=O)(=O)CCS1(=O)=O,8.091905240857747
CHEMBL3392492,CC(OC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)C(=O)NC1C2CC3CC(C2)CC1C3,8.091946971907582
CHEMBL1414311,COc1nn(-c2ccccc2)c(=O)c(Cl)c1Cl,8.366190147362886
CHEMBL2139498,CCOC(=O)[C@]12Cc3cc(OC)ccc3[C@H]1N(C1CCCCC1)C(=O)c1cc(OC)ccc12,8.09194685170209
CHEMBL1544423,CCc1ccc2c(c1)/C(=C/C(=O)c1cccs1)C(=O)N2,8.091946978359028
CHEMBL1370704,Cc1cc(C)c2c(=O)n(CC(=O)Nc3ccc(Cl)cc3)sc2n1,4.626885618796542
CHEMBL1556661,CC(C)(C=O)C1=CC(=O)c2ccccc2C1=O,4.939831188054852
CHEMBL1731349,C=CC(=O)N1C/C(=C/c2ccc(F)cc2)C(=O)/C(=C\c2ccc(F)cc2)C1,8.366154881266642
CHEMBL1712082,CC1=C(O)C(=O)C=C2C1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,4.418653473185378
CHEMBL1423626,C=CCn1c(O)nnc1Sc1ncc([N+](=O)[O-])s1,4.376998948809717
CHEMBL1423567,COc1cc(/C=C/[N+](=O)[O-])ccc1OC(=O)c1cccnc1,8.091946978359333
CHEMBL1509181,COc1ccc(OC)c2sc(N(CCN(C)C)C(=O)/C=C/c3cccs3)nc12.Cl,4.303591184513865
CHEMBL3195455,COc1ccc(/N=C2\S/C(=C\c3ccc(Cl)c([N+](=O)[O-])c3)C(=O)N2CCN(C)C)cc1.Cl,8.09194685170209
CHEMBL1459140,CC(C)(C)C(=O)/C(=C/c1cccc([N+](=O)[O-])c1)n1cncn1,8.091946971907582
CHEMBL1889898,C=C1C(=O)[C@]23C[C@H]1CCC2[C@@]1(C)C(C[C@@H]3O)[C@](C)(C(=O)OC)CC[C@@H]1OC(C)=O,4.743715321515839
CHEMBL1703200,O=c1c2ccc(F)cc2sn1-c1ccccc1,4.630635691218765
CHEMBL2143481,CCOC(=O)[C@]12Cc3c(cc(OC)c(OC)c3OC)[C@H]1N(C1CCCCC1)C(=O)c1ccccc12,4.593698321229225
CHEMBL1889303,C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@]1(C)[C@@H](OC(C)=O)CC[C@@](C)(C(=O)OC)[C@H]1C[C@@H]3OC(C)=O,8.366252681921297
CHEMBL1359902,COc1ccc(C(=O)/C=C/C(=O)N(CC(=O)NC2CCCCC2)CC2CCCO2)c(O)c1,4.700514492838788
CHEMBL1561395,O=C1N/C(=C/c2ccc(N3CCOCC3)o2)C(=O)N1c1cccc(Cl)c1,4.671579619651049
CHEMBL1374957,C=CCOc1cccc(C(=O)/C=C2/C(=O)Nc3ccccc32)c1,8.091905240065953
CHEMBL1307636,O=S(=O)(c1cnc(Cl)c(Br)c1)N1CCc2ccccc21,8.091946971907582
CHEMBL1702693,CN(C)CCC(=O)C(Cc1ccccc1)c1ccccc1.Cl,8.077469936767567
CHEMBL1370977,Cc1cc(N2CCN(C)CC2)ccc1NC(=O)c1c2c(nc3ccccc13)CCN(Cc1ccccc1)C2,4.909036923404268
CHEMBL1384167,Cc1ccccc1Oc1cc(-n2ncc(Cl)c(Cl)c2=O)ncn1,8.091905240065953
CHEMBL1445650,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2ncccc2c1,8.091905237954924
CHEMBL1502104,C=CCN1C(=O)/C(=C2/C(=O)Nc3ccccc32)c2ccccc21,4.303399007215199
CHEMBL1548439,Cc1cccc(C)c1NC(=O)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,8.09194921161011
CHEMBL2132689,CCCCCN1C(=O)c2cc(OC)ccc2[C@@]2(C(=O)OCC)Cc3cc(Cl)ccc3[C@@H]12,4.726813468476525
CHEMBL1605956,CCOC(=O)c1ccc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)cc1,8.09194685170209
CHEMBL1712850,O=C(Cn1ncc(Cl)c(Cl)c1=O)NC(=O)NC1CCCCC1,8.091946978359028
CHEMBL1520247,Cc1noc2ncnc(Sc3ccccc3Cl)c12,8.091905240065953
CHEMBL1447796,O=c1oc(-c2ccccc2)cc(Cl)c1Cl,8.09272456610897
CHEMBL1362660,COc1cc(OC)nc(-n2ncc(Br)c(Br)c2=O)n1,8.091946978359028
CHEMBL1988648,CC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)cccc1C2=O,4.4181185786418125
CHEMBL599098,O=[N+]([O-])c1cc(Br)c(Nc2ccccc2)c([N+](=O)[O-])c1,8.091946971907582
CHEMBL1580134,COc1ccc(C(=O)/C=C2/C(=O)Nc3ccccc32)c(OC)c1,8.09194921161011
CHEMBL1722641,CC(=O)OC1C(O)C(C)OC(OC2C(OC(=O)C3CCC4C(C3)OC3(CC(OC(=O)/C=C/c5ccccc5)C(C)CO3)C43CO3)OC(C)C(O)C2OC(C)=O)C1O,8.091946971907582
CHEMBL1544797,COc1ccc(/C=C2\CN(Cc3ccccc3)C/C(=C\c3ccc(OC)c(O)c3)C2=O)cc1O,8.091905240857747
CHEMBL1990598,CN1C2CCC1/C(=C/c1ccccn1)C(=O)/C2=C\c1ccccn1,8.077471720020005
CHEMBL1520143,O=c1c2ccccc2sn1-c1ccc(F)cc1,4.529839513473428
CHEMBL367376,O=C1NC2C(=CC(O)C(O)C2O)c2cc3c(c(O)c21)OCO3,8.366191909998152
CHEMBL1881880,CC(=O)ON=C1C=CC(=C(C#N)c2ccccc2)C=C1,8.366239477076219
CHEMBL1541441,COC(=O)[C@@H]1[C@@H](C(=O)OC)C2(c3ccccc3-c3ccccc32)N(c2ccc(Cl)cc2)N1C#N,8.091946971907582
CHEMBL1334550,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)NCc3ccccc3)n2)c1,4.911332447457595
CHEMBL1375338,CS(=O)(=O)c1nc(-c2ccc(F)cc2)cc(C(F)(F)F)n1,4.75109534943832
CHEMBL1703892,O=C1/C(=C\c2ccc([N+](=O)[O-])cc2)CS(=O)(=O)C/C1=C/c1ccc([N+](=O)[O-])cc1,4.438922479340697
CHEMBL1571290,O=C(NCc1cccnc1)/C(=C\c1ccc(-c2cccc(Cl)c2)o1)S(=O)(=O)c1ccccc1,8.091946971907582
CHEMBL1456324,CC(C)(C)[C@H](N)C(=O)N[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,4.710009933945681
CHEMBL1881622,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)Oc1ccc(Cl)cc1,4.303407740702342
CHEMBL1352171,Cc1ccc(-n2nc3c(N4CCC(C(=O)NCc5ccccc5C)CC4)nnc(C)c3c2C)cc1,4.791343699492752
CHEMBL1365425,Cc1noc2ncnc(Sc3c(Cl)cccc3Cl)c12,8.091946971907582
CHEMBL1703795,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,8.077469479726856
CHEMBL1583665,CCOc1ccc(/C=C/[N+](=O)[O-])c2ccccc12,4.365250751192334
CHEMBL598263,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,8.09194921161011
CHEMBL1901984,C=C1C(=O)[C@]23C[C@H]1CCC2[C@]1(C)CCC[C@@](C)(C(=O)O)C1C[C@@H]3O,8.092724686549964
CHEMBL1431608,Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)cc1,8.077468794321408
CHEMBL1505902,Cc1nc2c(=O)n(C)c(=O)n(C)c2nc1Cl,8.077469479726856
CHEMBL1713955,CC(=O)OC1C2(CC3N4C(=O)C5(CO)SSC4(CC31O)C(=O)N5C)OC(C)C(C)(C)C2=O,8.091946978359333
CHEMBL582983,CC(=O)OC1(C)CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,8.09272462511387
CHEMBL1228,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,4.361061705112645
CHEMBL423192,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,8.091946971907582
CHEMBL523200,O=[N+]([O-])c1ccc(Sc2nc3ccccc3o2)c([N+](=O)[O-])c1,8.091946971907582
CHEMBL1705207,O=C(Cn1sc2ccccc2c1=O)Nc1ccc(Cl)cc1,8.091946978359028
CHEMBL1490225,O=[N+]([O-])c1cc(S(=O)(=O)N2CCCCCC2)ccc1F,8.091905240065953
CHEMBL1402332,COc1ccc(CNC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,4.677884121026041
CHEMBL1724428,CC1=CC2OC3CC4OC(=O)/C=C\C=CC(C(C)O)OCC(O)C(C)CC(=O)OCC2(CC1O)C4(C)C31CO1,8.091946971907582
CHEMBL2144242,CCOC(=O)[C@]12Cc3cc(C)ccc3[C@H]1N(C1CCCCC1)C(=O)c1cc(OC)ccc12,4.713386368342996
CHEMBL260148,CC(C)[C@H](NC(=O)OC(C)(C)C)c1nnc(S(=O)(=O)Cc2c(F)cccc2Cl)o1,4.979555844633426
CHEMBL1520753,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)nc1,8.092724551353724
CHEMBL1714827,CC(=O)O[C@H]1C[C@@H]2OC3C=C(C)CCC3(C)[C@@]1(C)[C@@]21CO1,8.091946978359333
CHEMBL1604546,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc(O)cc1O,8.366191909998152
CHEMBL1705093,CCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,8.366152235280596
CHEMBL1308404,O=[N+]([O-])c1c(Nc2ccc(O)cc2)cc(Cl)c2nonc12,5.22337144657985
CHEMBL1871738,Cl.O=C1/C(=C\c2ccccc2)CN(C(=O)CCN2CCCCC2)C/C1=C/c1ccccc1,8.09272462511387
CHEMBL2140569,CCOC(=O)[C@]12Cc3cc(Cl)ccc3[C@H]1N(C(C)C)C(=O)c1ccccc12,4.34459261650277
CHEMBL1308497,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCCCC3)c1c(F)ccc([N+](=O)[O-])c1F,8.09194685170209
CHEMBL1301723,N#CC(C#N)=C1C=CC=CN1/C(=C\c1ccco1)C(=O)c1ccccc1,8.091946971907582
CHEMBL1612634,COc1ccc(C(C[N+](=O)[O-])n2nc(C)cc2C)cc1,8.091946971907582
CHEMBL1338958,CC[C@@H](C)[C@H](NC(=O)OC(C)(C)C)c1nnc(S(=O)(=O)Cc2cc(C)ccc2C)o1,4.818042139068933
CHEMBL1460167,C=CCOc1ccccc1C(=O)/C=C1/C(=O)Nc2ccccc21,8.366172517503982
CHEMBL1372112,Cl.O=C(c1ccc(Br)cc1)C(CN1CCOCC1)c1ccccc1,8.091946971907582
CHEMBL1724645,C=C1C(=O)C23CCC4C(C)(C(=O)OC)CCCC4(C)C2CCC1(O)C3,4.329893366187175
CHEMBL1705256,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4O)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1,8.091946971907582
CHEMBL1353015,O=C(Cn1ncc(Cl)c(Cl)c1=O)NCC1CCCCC1,8.091946971907582
CHEMBL2144540,CCOC(=O)[C@]12Cc3cc(Cl)ccc3[C@H]1N(C1CCCCC1)C(=O)c1ccccc12,4.700144185295732
CHEMBL1510664,ClC(Cl)(c1nnnn1-c1ccccc1)c1nnnn1-c1ccccc1,4.780232155341602
CHEMBL2137334,CCOC(=O)[C@]12Cc3c(cc(OC)c(OC)c3OC)[C@H]1N(C1CCCCC1)C(=O)c1cc(OC)ccc12,8.091946971907582
CHEMBL1529115,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,8.091946971907582
CHEMBL1370681,COC(=O)CCS(=O)(=O)c1nc(-c2ccccc2)cc(C(F)(F)F)n1,4.785447544765755
CHEMBL1895152,Cc1c(C(=O)Nc2ccccc2)c2ccc(C(F)(F)F)cc2n1O,4.711259061205713
CHEMBL1353194,COc1ccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)cc1,8.091946978359333
CHEMBL2144534,CCOC(=O)[C@]12Cc3cc(OC)ccc3[C@H]1N(C1CCCCC1)C(=O)c1ccccc12,8.09194685170209
CHEMBL1735539,CCOC(=O)c1c(SCCN2CCCC2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,8.091946978359028
CHEMBL1520801,Cc1nc([N+](=O)[O-])c(Br)n1Cc1ccc(Cl)c(Cl)c1,8.091946971907582
CHEMBL1904111,CCSc1ccc(-c2cc(NC=O)c3ncc(-c4cccc(C(=O)NCCN(C)C)c4)n3c2)cc1,8.32800334769943
CHEMBL45152,O=c1c2ccccc2sn1-c1ccccc1,4.779003302852631
CHEMBL1342053,CCn1c(=O)c([N+](=O)[O-])c(Cl)c2ccccc21,8.366194553831555
CHEMBL1405717,N#C/C(C(=O)Nc1ccc(Cl)cc1)=C(/S)Nc1ccccc1,8.091946971907582
CHEMBL1323536,O=C(NCc1cccnc1)/C(=C\c1ccc(-c2ccc(Br)cc2)o1)S(=O)(=O)c1ccccc1,8.091946971907582
CHEMBL2001648,CC(=O)OC1CC2OC3C=C(C)CCC3(C)C1(C)C21CO1,8.091946971907582
CHEMBL309016,COc1cc(/C=C/[N+](=O)[O-])ccc1O,8.092724686549964
CHEMBL535307,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2c1[nH]c1ccc(O)cc21,8.092724686549964
CHEMBL3190145,O=C(CN1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1)N/N=C/c1ccc(Cl)c([N+](=O)[O-])c1,8.365301640910578
CHEMBL1314602,COc1ccc(-n2sc3ccc(F)cc3c2=O)cc1,4.701103278096874
CHEMBL1447306,CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccccc1,8.091946971907582
CHEMBL309474,C=C1CC(Cn2cc(Br)c(=O)[nH]c2=O)(c2ccc(-c3ccccc3)cc2)OC1=O,4.913782584306657
CHEMBL578929,CC1CC(C)CC(C)C(O)C(C#N)=CC=CCC(C2CCCC2C(=O)O)OC(=O)CC(O)C(C)C1,8.366239477076219
CHEMBL1550406,CCOc1cc(/C=C2\COc3ccccc3C2=O)cc(Br)c1OCC(=O)N(C)C,8.091946971907582
CHEMBL1424951,CC(NC(=O)CN(c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1ccccc1,8.091946971907582
CHEMBL1382215,Cc1cc(Br)ccc1NC(=O)CNC(=O)Cn1ncc(Cl)c(Cl)c1=O,8.09272456610897
CHEMBL1712120,O=S(=O)(Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccc(Cl)c2nonc12,4.380541431005684
